Time [s], A0
45.781108,264
45.783876,264
45.786644,265
45.789412,265
45.79218,261
45.794956,265
45.79772,264
45.800496,264
45.803256,264
45.806024,263
45.808788,265
45.811552,264
45.814328,263
45.817096,266
45.819856,264
45.822616,264
45.825388,264
45.828164,263
45.830924,264
45.833692,265
45.83646,265
45.839236,264
45.842004,266
45.844788,265
45.847564,265
45.85034,267
45.853124,264
45.855896,265
45.858664,263
45.861444,264
45.86422,266
45.866988,265
45.869764,264
45.87254,266
45.875316,264
45.878084,265
45.880852,264
45.88362,266
45.886388,265
45.889164,266
45.891932,265
45.894708,264
45.897476,265
45.900252,265
45.903012,278
45.905784,264
45.908556,265
45.911324,265
45.9141,264
45.916876,269
45.919644,263
45.922412,264
45.92518,264
45.927956,264
45.930716,263
45.933484,265
45.936252,264
45.93902,263
45.941796,265
45.944564,264
45.94734,265
45.950108,263
45.952876,266
45.955652,264
45.95842,265
45.961188,265
45.963964,265
45.96674,263
45.969516,264
45.972284,265
45.97506,264
45.977824,266
45.980588,265
45.983364,267
45.98614,265
45.988912,262
45.991676,265
45.994452,265
45.99722,264
45.999988,262
46.002764,264
46.005532,264
46.0083,265
46.011084,266
46.01386,264
46.016628,263
46.019396,265
46.022172,265
46.02494,265
46.027708,265
46.030484,264
46.03326,264
46.036032,265
46.038808,265
46.04158,266
46.044348,264
46.047116,266
46.049892,265
46.05266,266
46.055436,265
46.058204,264
46.06098,264
46.063748,266
46.066524,267
46.069292,264
46.07206,264
46.074824,265
46.077596,263
46.080364,265
46.083132,264
46.085892,265
46.08866,265
46.091436,264
46.094204,265
46.09698,265
46.099756,264
46.10254,264
46.105308,265
46.108084,264
46.110852,264
46.113608,265
46.116384,265
46.119148,264
46.121912,266
46.12468,265
46.127456,266
46.130232,263
46.132996,264
46.135756,262
46.138524,265
46.141288,263
46.144064,266
46.146836,265
46.149596,263
46.152352,266
46.15512,265
46.157892,267
46.160652,263
46.163428,266
46.166204,265
46.168972,264
46.171748,263
46.174532,265
46.177308,264
46.18008,263
46.182852,264
46.18562,265
46.188388,262
46.191164,265
46.193932,265
46.1967,265
46.199468,265
46.202244,264
46.205004,265
46.20778,266
46.21056,264
46.213336,264
46.216104,267
46.218876,254
46.221656,264
46.224436,266
46.227204,265
46.229972,265
46.23274,259
46.235516,263
46.238296,266
46.241052,265
46.24382,265
46.246592,265
46.249376,265
46.252148,266
46.254908,265
46.257684,264
46.260452,263
46.263228,265
46.265996,263
46.268776,264
46.271556,264
46.274332,265
46.277108,265
46.279876,265
46.282644,265
46.285412,267
46.288188,262
46.29096,264
46.293724,265
46.2965,264
46.29926,262
46.30202,264
46.3048,264
46.307564,264
46.31034,267
46.313124,265
46.3159,265
46.318668,264
46.321444,267
46.324212,265
46.32698,265
46.329748,264
46.332508,264
46.335284,266
46.338056,265
46.340824,264
46.343596,264
46.346372,267
46.349148,266
46.351916,263
46.354684,264
46.357452,265
46.360228,264
46.363004,265
46.365772,264
46.36854,263
46.371316,265
46.374084,264
46.376852,264
46.379628,265
46.382404,264
46.38518,264
46.38794,264
46.390716,264
46.393492,265
46.39626,265
46.399028,265
46.401792,264
46.404556,263
46.407324,264
46.4101,265
46.412872,265
46.415644,265
46.418428,266
46.421196,264
46.423964,266
46.42674,267
46.429516,264
46.432292,265
46.43506,266
46.437832,264
46.440596,264
46.443372,264
46.446156,265
46.448916,266
46.451676,269
46.454452,265
46.457228,265
46.459996,265
46.462756,265
46.465532,264
46.4683,265
46.471068,266
46.47384,265
46.47662,264
46.479396,263
46.482164,264
46.484932,263
46.4877,266
46.490476,264
46.493252,266
46.49602,265
46.498784,265
46.501556,263
46.504332,264
46.5071,264
46.509868,264
46.512636,265
46.515412,266
46.518188,264
46.520948,266
46.523724,265
46.526508,265
46.529276,266
46.532052,265
46.534816,265
46.537588,265
46.540364,264
46.54314,265
46.5459,264
46.548676,265
46.551452,263
46.554228,265
46.556996,264
46.559772,263
46.562548,264
46.565316,262
46.5681,265
46.570876,264
46.573644,265
46.57642,265
46.579204,266
46.581972,265
46.58474,266
46.587516,262
46.590292,266
46.59306,265
46.595824,265
46.598596,265
46.601372,265
46.60414,264
46.606908,266
46.609668,265
46.612436,265
46.615212,262
46.617988,264
46.620748,265
46.623524,267
46.6263,265
46.629076,264
46.631848,265
46.634628,265
46.637404,265
46.64018,267
46.64294,264
46.645716,262
46.648484,265
46.651252,264
46.65402,264
46.656784,264
46.659548,265
46.662324,264
46.6651,265
46.667868,268
46.670636,263
46.673412,265
46.67618,264
46.678948,265
46.681724,266
46.6845,264
46.687272,265
46.690044,265
46.692816,263
46.69558,265
46.698356,266
46.701132,266
46.703892,267
46.70666,265
46.709428,265
46.712204,263
46.714972,265
46.717732,264
46.720516,266
46.723284,265
46.726044,265
46.728816,264
46.731588,260
46.734364,263
46.73714,262
46.7399,266
46.74266,266
46.745428,264
46.748204,267
46.750972,266
46.75374,265
46.756524,264
46.7593,264
46.762068,265
46.76484,265
46.767612,265
46.77038,265
46.773148,264
46.775916,266
46.778692,264
46.781472,265
46.784244,264
46.787012,263
46.789772,265
46.792548,267
46.795332,264
46.798116,265
46.800884,268
46.803652,264
46.806428,263
46.809196,264
46.811964,265
46.81474,266
46.817508,265
46.820276,266
46.823044,265
46.825816,264
46.828588,263
46.831356,264
46.83414,264
46.836908,265
46.839676,264
46.84246,267
46.845236,265
46.848012,265
46.850772,262
46.853548,265
46.856316,264
46.859084,265
46.861856,264
46.86462,264
46.867388,265
46.870164,265
46.87294,264
46.875716,264
46.878484,266
46.881268,265
46.884036,264
46.886808,265
46.889572,265
46.892348,265
46.89512,266
46.897884,265
46.90066,262
46.903428,261
46.906204,264
46.908972,263
46.911732,265
46.914508,265
46.917284,264
46.92006,265
46.922832,262
46.925596,265
46.928372,265
46.931148,266
46.933916,264
46.936692,265
46.939468,264
46.94224,265
46.945012,263
46.947792,264
46.950564,266
46.953332,263
46.956108,265
46.958868,264
46.961636,264
46.964404,264
46.96718,265
46.969948,264
46.972716,265
46.975484,264
46.978252,265
46.98102,267
46.9838,261
46.986564,266
46.98934,264
46.992108,265
46.994876,265
46.997644,268
47.000412,264
47.003188,264
47.005956,265
47.008724,265
47.011508,264
47.014284,263
47.017052,264
47.019824,265
47.022596,264
47.025364,265
47.028132,266
47.030908,264
47.033676,263
47.036456,264
47.03922,264
47.041988,264
47.044756,264
47.047524,267
47.0503,264
47.053068,266
47.05584,266
47.058604,265
47.06138,265
47.064156,264
47.066924,265
47.069692,265
47.07246,264
47.075228,265
47.078004,265
47.08078,265
47.083552,265
47.086324,266
47.0891,265
47.09186,265
47.094628,264
47.097404,263
47.10018,266
47.10294,265
47.105716,263
47.108484,265
47.111252,265
47.11402,267
47.1168,264
47.119564,266
47.122332,264
47.125108,266
47.127884,265
47.13066,266
47.13342,265
47.136188,263
47.138948,265
47.141716,262
47.144492,266
47.147268,265
47.150036,264
47.152816,265
47.155596,265
47.158372,264
47.16114,265
47.163908,264
47.166676,264
47.169452,264
47.17222,267
47.174988,266
47.177764,263
47.180532,264
47.183308,264
47.186076,265
47.18884,265
47.19162,264
47.194388,263
47.197164,264
47.199932,265
47.202708,267
47.205476,265
47.208252,263
47.211028,263
47.213792,264
47.216556,265
47.219332,265
47.2221,268
47.224876,264
47.227644,265
47.23042,264
47.23318,265
47.235948,264
47.238724,265
47.241492,265
47.24426,265
47.247028,265
47.2498,264
47.252564,265
47.25534,265
47.258116,264
47.260884,264
47.263652,264
47.26642,263
47.269196,265
47.27198,265
47.274748,264
47.277524,265
47.280292,266
47.283052,268
47.285816,272
47.28858,265
47.291348,264
47.294124,265
47.2969,263
47.299668,265
47.302436,263
47.305212,265
47.30798,266
47.31074,264
47.313516,264
47.316292,264
47.319064,265
47.321832,264
47.324612,267
47.327388,264
47.330156,265
47.332932,264
47.3357,264
47.338468,264
47.341244,265
47.34402,265
47.34678,267
47.349548,265
47.352324,265
47.355092,264
47.35786,264
47.360636,262
47.363412,264
47.366184,266
47.368948,267
47.371716,264
47.374492,266
47.37726,264
47.380036,265
47.382808,263
47.385572,266
47.388356,265
47.391132,266
47.3939,265
47.396668,264
47.399444,261
47.402212,264
47.404972,263
47.407748,266
47.410524,264
47.413296,265
47.41606,258
47.41884,265
47.421604,266
47.42438,265
47.427156,263
47.429924,264
47.432684,265
47.43546,266
47.438236,265
47.441004,266
47.443772,264
47.446548,264
47.449308,265
47.452076,277
47.454856,264
47.457628,265
47.460408,265
47.46318,263
47.465948,266
47.468716,266
47.471492,264
47.474268,265
47.477044,265
47.479816,264
47.48258,264
47.485356,264
47.488124,264
47.490892,265
47.493668,263
47.496444,264
47.499212,265
47.501988,262
47.504764,264
47.50754,267
47.510308,266
47.513092,265
47.515864,264
47.518628,264
47.521404,265
47.524172,265
47.526944,264
47.529716,263
47.532492,265
47.53526,263
47.53802,264
47.540788,265
47.543564,264
47.546332,264
47.549116,264
47.551892,266
47.55466,265
47.557428,265
47.560204,265
47.56298,265
47.565748,265
47.568524,263
47.5713,267
47.574068,264
47.57684,264
47.579612,265
47.58238,264
47.585156,265
47.587924,265
47.590684,265
47.593452,265
47.596228,264
47.598996,265
47.601764,264
47.60454,263
47.607316,265
47.610092,263
47.612864,266
47.615636,265
47.618412,265
47.621188,265
47.623948,265
47.626716,266
47.629484,265
47.632252,264
47.635028,264
47.637808,264
47.640572,265
47.643348,265
47.646124,266
47.648892,266
47.65166,264
47.654436,264
47.657204,264
47.65998,265
47.662756,265
47.665532,264
47.6683,260
47.671052,263
47.673816,265
47.676588,263
47.679356,265
47.68214,265
47.684916,264
47.687692,265
47.69046,266
47.693236,264
47.696004,264
47.698772,265
47.701548,264
47.704316,261
47.707076,264
47.709848,265
47.71262,265
47.715404,267
47.718172,261
47.720948,266
47.723716,265
47.726492,265
47.729276,266
47.732052,265
47.734832,267
47.737588,265
47.740364,265
47.74314,265
47.745908,266
47.748676,264
47.751444,263
47.754212,265
47.756988,264
47.759764,265
47.76254,264
47.765308,264
47.768084,265
47.770848,264
47.77362,264
47.776396,265
47.779172,263
47.781948,265
47.784716,265
47.787492,265
47.790268,265
47.793036,262
47.795808,264
47.798588,265
47.80136,266
47.804124,268
47.806892,264
47.809652,266
47.81242,264
47.815196,265
47.817964,266
47.820724,275
47.8235,265
47.826276,265
47.829048,267
47.831816,265
47.834588,265
47.837356,262
47.840124,264
47.8429,264
47.84566,265
47.848428,265
47.851196,264
47.853964,266
47.856724,265
47.859484,264
47.86226,265
47.865028,265
47.8678,265
47.870572,264
47.873348,265
47.87612,265
47.878884,265
47.881652,263
47.884428,265
47.887196,267
47.889964,263
47.892732,264
47.8955,264
47.898284,264
47.901052,267
47.903824,265
47.906588,265
47.909364,264
47.912132,266
47.9149,266
47.917668,266
47.920444,265
47.923208,264
47.92598,264
47.928756,264
47.931524,276
47.934292,264
47.937068,265
47.93984,265
47.942612,266
47.945388,265
47.948156,265
47.950924,265
47.953684,266
47.95646,266
47.959228,264
47.961988,263
47.964764,265
47.96754,267
47.970324,265
47.973092,265
47.975868,264
47.978636,265
47.981412,265
47.984196,266
47.986956,259
47.989724,264
47.992508,266
47.995284,265
47.998052,265
48.000824,266
48.003596,266
48.006364,264
48.009132,265
48.0119,265
48.01466,266
48.017432,265
48.020204,263
48.02298,264
48.025748,264
48.028524,264
48.0313,265
48.034068,264
48.03684,264
48.039612,265
48.042388,265
48.045156,265
48.047916,263
48.050692,262
48.053468,265
48.056228,264
48.058996,266
48.061764,264
48.064536,266
48.067308,265
48.070084,267
48.072848,264
48.07562,264
48.078396,265
48.081172,261
48.08394,266
48.086716,264
48.089492,264
48.092268,262
48.095036,265
48.097816,264
48.100588,266
48.103364,264
48.10614,264
48.108916,264
48.11168,265
48.114452,266
48.117228,264
48.119996,266
48.122764,266
48.12554,264
48.128316,265
48.131092,263
48.133864,266
48.136628,263
48.139396,265
48.142164,265
48.14494,264
48.147708,265
48.150476,262
48.153252,265
48.156012,265
48.158784,265
48.161556,265
48.164332,265
48.1671,266
48.169872,265
48.172636,267
48.175404,264
48.178164,264
48.18094,266
48.183716,264
48.186484,264
48.189252,265
48.192028,264
48.194788,265
48.197556,266
48.200332,264
48.203108,264
48.20588,265
48.208652,263
48.211428,264
48.214204,264
48.216972,264
48.219732,265
48.222508,264
48.225292,262
48.22806,265
48.23084,262
48.233604,265
48.23638,265
48.239156,265
48.241924,265
48.244692,265
48.247468,263
48.250244,267
48.253012,264
48.255772,263
48.258548,265
48.261324,263
48.264092,266
48.266872,266
48.269644,264
48.27242,265
48.275188,266
48.277964,264
48.280732,264
48.2835,264
48.286276,264
48.289036,265
48.291808,264
48.29458,264
48.297356,265
48.300124,263
48.302892,264
48.30566,263
48.308428,264
48.311204,263
48.313972,265
48.316744,255
48.31952,263
48.322292,265
48.32506,264
48.327832,266
48.330596,265
48.333372,259
48.33614,265
48.338908,265
48.341684,266
48.34446,265
48.347212,265
48.349972,266
48.352748,264
48.355516,267
48.358292,264
48.36106,264
48.36384,264
48.366612,261
48.36938,264
48.372156,264
48.374924,266
48.377684,265
48.38046,265
48.383228,264
48.385996,267
48.388772,266
48.391548,262
48.394324,265
48.397092,265
48.399864,264
48.402628,264
48.405404,264
48.408188,265
48.410956,264
48.413728,268
48.4165,265
48.419276,265
48.422044,263
48.424816,264
48.427588,264
48.430356,266
48.433124,264
48.435892,264
48.43866,264
48.441428,265
48.444196,266
48.446972,265
48.449732,267
48.452508,264
48.455284,264
48.458052,264
48.460832,265
48.463596,265
48.466372,265
48.469148,270
48.471916,263
48.474692,264
48.477468,264
48.480236,266
48.483004,270
48.48578,268
48.488548,265
48.491324,265
48.4941,262
48.496872,264
48.499636,266
48.502404,263
48.50518,264
48.507944,264
48.510708,264
48.513484,264
48.516252,267
48.51902,267
48.521788,264
48.524556,264
48.527324,265
48.5301,266
48.532872,266
48.535636,264
48.538396,263
48.541172,265
48.54394,265
48.5467,263
48.549476,266
48.552252,268
48.555028,264
48.557788,265
48.560556,264
48.563324,265
48.566092,264
48.568872,264
48.571636,264
48.574412,266
48.577188,266
48.579964,264
48.582732,266
48.5855,265
48.588276,263
48.591036,265
48.593808,265
48.596572,266
48.599348,263
48.60212,265
48.604884,265
48.60766,264
48.610428,267
48.613196,266
48.615964,261
48.618732,265
48.6215,263
48.624276,266
48.627052,264
48.629824,265
48.632588,264
48.635364,265
48.638124,264
48.640892,265
48.64366,265
48.646428,265
48.649196,263
48.651956,263
48.654732,263
48.657508,264
48.660268,265
48.663044,263
48.665816,265
48.66858,265
48.671356,263
48.674132,264
48.676908,264
48.679676,264
48.682452,264
48.685228,266
48.687996,264
48.690772,263
48.693548,264
48.696332,264
48.6991,269
48.701876,265
48.704636,267
48.707396,264
48.710172,264
48.71294,263
48.715708,262
48.718484,265
48.72126,265
48.724024,265
48.726788,267
48.729564,265
48.732332,265
48.7351,264
48.73788,264
48.74066,265
48.743444,262
48.746204,264
48.748972,259
48.75174,266
48.7545,263
48.757268,264
48.760036,264
48.762804,266
48.765588,263
48.768356,265
48.771136,262
48.7739,264
48.776676,264
48.779452,265
48.782212,265
48.784996,266
48.787772,264
48.790552,265
48.793324,265
48.7961,264
48.798864,259
48.801636,265
48.804412,264
48.80718,265
48.80994,266
48.812708,265
48.815484,264
48.818252,265
48.821012,264
48.823788,266
48.826556,264
48.829324,267
48.832108,266
48.83488,265
48.83764,264
48.84042,265
48.843196,264
48.845964,265
48.848732,264
48.851508,266
48.854268,265
48.857036,265
48.859816,265
48.862588,264
48.865356,265
48.868116,265
48.870884,262
48.87366,264
48.876428,264
48.879212,264
48.881996,263
48.884768,265
48.887548,268
48.890316,264
48.893084,264
48.895856,265
48.898628,264
48.901396,264
48.904164,263
48.906932,264
48.909708,263
48.912484,264
48.915252,265
48.918028,265
48.920796,264
48.923564,265
48.92634,263
48.929116,264
48.931888,265
48.934652,262
48.937428,264
48.940188,265
48.942956,265
48.945732,265
48.9485,265
48.951268,262
48.954044,265
48.956816,266
48.95958,264
48.962356,264
48.965132,264
48.9679,264
48.970668,265
48.973444,265
48.976212,265
48.978984,264
48.981756,266
48.984532,267
48.987308,265
48.990076,262
48.992856,266
48.995628,265
48.998412,266
49.00118,265
49.003956,264
49.006724,265
49.009492,266
49.012268,262
49.015036,265
49.017804,266
49.020572,266
49.023348,265
49.026124,265
49.028892,266
49.03166,265
49.034428,262
49.037196,266
49.039964,264
49.04274,263
49.045512,264
49.048292,266
49.051068,265
49.05384,265
49.056604,267
49.05938,265
49.062148,265
49.064916,266
49.067676,265
49.070452,266
49.073228,263
49.075996,264
49.078772,264
49.081548,265
49.084316,265
49.087092,260
49.089872,266
49.092644,267
49.09542,266
49.098196,265
49.100964,263
49.103732,264
49.106516,264
49.109292,265
49.11206,265
49.11484,262
49.117612,264
49.120388,265
49.123156,264
49.125924,265
49.128692,264
49.131468,264
49.134252,266
49.137028,267
49.139796,265
49.142572,265
49.145348,264
49.148124,266
49.150892,266
49.153668,266
49.156436,265
49.159208,262
49.16198,266
49.164748,265
49.167516,266
49.170284,263
49.173052,267
49.175816,264
49.17858,265
49.181356,265
49.184132,264
49.1869,264
49.189668,266
49.192444,265
49.195204,266
49.197972,264
49.20074,266
49.203516,265
49.206288,265
49.209052,263
49.211832,265
49.214596,265
49.217364,263
49.22014,264
49.2229,265
49.225668,263
49.228444,265
49.23122,263
49.233996,264
49.236764,265
49.239532,266
49.2423,264
49.245068,265
49.24784,263
49.250612,264
49.253384,267
49.256156,265
49.258932,266
49.2617,265
49.264476,265
49.267252,256
49.27002,263
49.272788,264
49.275564,262
49.27834,264
49.281108,265
49.283872,264
49.286644,264
49.289404,264
49.292172,263
49.29494,264
49.297716,266
49.300488,262
49.303252,264
