seconds, T0, T1, T2, T3, T4, T5, BAT, 
371.751, 25.093, 26.366, 25.889, 26.207, 26.048, 25.093, 4.1779, 
371.760, 24.854, 26.526, 25.809, 25.650, 25.969, 25.173, 4.1747, 
371.768, 25.173, 26.446, 25.730, 25.889, 25.969, 25.173, 4.1811, 
371.782, 25.173, 26.446, 25.889, 25.889, 25.809, 25.173, 4.1795, 
371.790, 25.411, 26.526, 25.969, 26.128, 25.730, 25.093, 4.1827, 
371.799, 24.934, 26.446, 25.969, 26.048, 25.809, 25.093, 4.1779, 
371.807, 25.252, 26.526, 26.287, 26.048, 25.650, 25.093, 4.1747, 
371.815, 25.013, 26.526, 26.128, 26.128, 25.809, 25.571, 4.1811, 
371.823, 25.173, 26.446, 25.969, 26.048, 25.730, 25.093, 4.1779, 
371.832, 25.332, 26.446, 25.889, 26.287, 26.048, 25.013, 4.1763, 
371.846, 24.695, 26.526, 25.889, 25.889, 25.889, 25.252, 4.1811, 
371.854, 25.093, 26.366, 26.287, 26.207, 25.889, 24.934, 4.1795, 
371.862, 25.013, 26.526, 25.969, 26.048, 25.809, 25.173, 4.1811, 
371.871, 24.854, 26.366, 26.446, 25.969, 25.730, 25.093, 4.1779, 
371.879, 25.173, 26.446, 25.809, 26.207, 25.650, 25.252, 4.1827, 
371.887, 25.093, 26.207, 25.809, 25.969, 25.650, 25.093, 4.1779, 
371.896, 25.173, 26.287, 25.809, 25.969, 25.889, 25.252, 4.1779, 
371.904, 25.252, 26.605, 26.048, 26.207, 26.446, 25.332, 4.1795, 
371.918, 25.093, 26.685, 26.048, 26.128, 25.730, 25.252, 4.1795, 
371.926, 25.013, 26.764, 25.969, 26.526, 25.571, 25.252, 4.1811, 
371.935, 25.173, 26.446, 26.048, 25.889, 25.650, 25.252, 4.1827, 
371.943, 25.093, 27.003, 25.809, 26.128, 25.889, 24.934, 4.1779, 
371.951, 25.252, 26.526, 25.889, 25.889, 25.969, 25.093, 4.1795, 
371.960, 25.013, 26.844, 25.809, 25.969, 25.889, 25.411, 4.1811, 
371.968, 25.173, 26.446, 25.809, 25.969, 25.571, 25.093, 4.1779, 
371.976, 25.013, 26.844, 25.809, 25.809, 25.571, 25.093, 4.1859, 
371.990, 25.173, 26.605, 26.048, 25.969, 26.048, 25.252, 4.1715, 
371.999, 25.013, 26.605, 25.969, 26.048, 25.730, 25.093, 4.1811, 
372.007, 24.854, 26.446, 26.048, 26.128, 25.730, 24.934, 4.1827, 
372.015, 25.093, 26.446, 25.730, 26.207, 25.571, 25.093, 4.1747, 
372.024, 25.093, 26.446, 25.809, 26.287, 25.491, 25.013, 4.1747, 
372.032, 24.854, 26.605, 25.969, 26.128, 25.809, 25.173, 4.1795, 
372.040, 25.093, 26.526, 25.969, 25.809, 25.650, 25.173, 4.1779, 
372.054, 25.093, 26.446, 26.128, 25.969, 25.809, 25.173, 4.1811, 
372.063, 25.650, 26.446, 26.207, 25.889, 25.809, 25.093, 4.1811, 
372.071, 24.854, 26.366, 25.889, 25.889, 25.809, 24.934, 4.1763, 
372.079, 24.934, 26.287, 25.809, 25.969, 25.730, 25.013, 4.1827, 
372.088, 25.093, 26.526, 25.969, 26.128, 25.889, 25.252, 4.1795, 
372.096, 24.934, 26.605, 25.809, 25.889, 25.809, 25.252, 4.1843, 
372.104, 25.093, 26.366, 25.969, 25.969, 25.889, 25.093, 4.1827, 
372.113, 25.252, 26.685, 25.969, 26.287, 25.969, 25.173, 4.1747, 
372.127, 25.093, 26.764, 25.809, 25.889, 25.809, 25.411, 4.1827, 
372.135, 25.013, 26.366, 25.969, 26.128, 25.809, 25.252, 4.1811, 
372.143, 25.252, 26.446, 25.650, 25.889, 25.730, 25.093, 4.1795, 
372.152, 25.013, 26.526, 25.889, 26.048, 25.730, 25.093, 4.1763, 
372.160, 25.411, 26.446, 26.287, 25.969, 25.809, 25.173, 4.1811, 
372.168, 25.093, 26.685, 25.809, 25.889, 26.207, 25.252, 4.1779, 
372.177, 25.093, 26.287, 26.048, 25.969, 25.650, 25.411, 4.1795, 
372.185, 25.013, 26.287, 26.048, 26.048, 26.048, 25.093, 4.1859, 
372.199, 25.013, 26.526, 26.207, 26.048, 25.969, 25.013, 4.1779, 
372.207, 25.013, 26.764, 26.128, 26.128, 25.889, 25.173, 4.1779, 
372.216, 24.934, 26.207, 25.969, 26.048, 25.650, 25.252, 4.1779, 
372.224, 25.013, 26.366, 26.048, 25.889, 25.571, 25.252, 4.1779, 
372.232, 25.013, 26.526, 26.128, 26.446, 25.809, 25.252, 4.1795, 
372.241, 25.173, 26.605, 25.889, 25.889, 25.730, 25.252, 4.1779, 
372.249, 25.013, 26.366, 25.809, 26.128, 25.809, 25.093, 4.1763, 
372.263, 25.013, 26.605, 25.809, 26.048, 25.650, 25.173, 4.1763, 
372.271, 25.252, 26.446, 26.048, 26.207, 25.889, 25.332, 4.1795, 
372.280, 25.093, 26.366, 25.969, 26.287, 25.809, 25.173, 4.1811, 
372.288, 25.173, 26.526, 25.889, 26.048, 26.048, 25.173, 4.1763, 
372.296, 25.093, 26.605, 26.048, 26.048, 25.969, 25.093, 4.1747, 
372.305, 25.252, 26.446, 26.128, 26.128, 25.889, 25.491, 4.1747, 
372.313, 25.093, 26.287, 25.889, 26.048, 25.730, 25.252, 4.1747, 
372.321, 25.093, 26.526, 25.969, 25.889, 25.809, 25.411, 4.1715, 
372.335, 24.934, 26.287, 25.889, 26.048, 25.809, 25.332, 4.1747, 
372.344, 25.252, 26.605, 25.969, 25.969, 25.969, 25.252, 4.1811, 
372.352, 24.934, 26.446, 26.207, 26.366, 25.650, 25.013, 4.1779, 
372.360, 24.934, 26.446, 26.048, 25.889, 25.730, 25.013, 4.1763, 
372.369, 25.093, 26.287, 25.809, 25.969, 25.809, 25.411, 4.1795, 
372.377, 25.093, 26.526, 25.969, 26.207, 25.730, 25.013, 4.1811, 
372.385, 25.332, 26.526, 25.889, 25.889, 25.571, 25.093, 4.1795, 
372.399, 24.934, 26.207, 25.889, 25.969, 25.809, 24.934, 4.1827, 
372.408, 25.173, 26.526, 25.889, 25.730, 25.969, 25.173, 4.1811, 
372.416, 25.173, 26.685, 26.048, 26.048, 25.730, 25.571, 4.1795, 
372.424, 25.252, 26.526, 25.809, 26.207, 26.128, 25.252, 4.1731, 
372.433, 24.934, 26.366, 25.969, 26.128, 25.809, 25.252, 4.1795, 
372.441, 25.013, 26.605, 25.809, 26.207, 25.650, 25.332, 4.1795, 
372.449, 25.013, 26.446, 25.889, 26.048, 25.889, 25.173, 4.1843, 
372.458, 25.013, 26.526, 26.048, 25.809, 25.809, 25.093, 4.1779, 
372.471, 24.775, 26.366, 25.889, 26.287, 26.128, 25.093, 4.1795, 
372.479, 25.093, 26.366, 25.889, 25.889, 25.730, 25.093, 4.1795, 
372.488, 25.093, 26.526, 25.730, 25.889, 25.730, 25.093, 4.1779, 
372.496, 25.173, 26.764, 26.207, 26.048, 25.730, 25.013, 4.1763, 
372.504, 25.013, 26.605, 25.889, 25.889, 25.809, 25.013, 4.1747, 
372.513, 25.013, 26.446, 26.128, 26.207, 25.809, 25.173, 4.1779, 
372.521, 25.173, 26.446, 25.730, 25.969, 25.650, 25.013, 4.1795, 
372.529, 25.093, 26.764, 25.969, 25.969, 25.969, 25.093, 4.1779, 
372.543, 25.093, 26.446, 26.048, 25.889, 25.969, 25.093, 4.1795, 
372.551, 25.093, 26.446, 25.809, 26.048, 25.730, 25.332, 4.1731, 
372.560, 25.013, 26.685, 25.969, 26.287, 25.889, 25.173, 4.1811, 
372.568, 25.013, 26.446, 25.969, 25.889, 25.809, 25.093, 4.1731, 
372.576, 25.013, 26.526, 25.969, 25.969, 25.730, 25.013, 4.1715, 
372.585, 25.013, 26.924, 26.048, 25.969, 25.809, 25.013, 4.1715, 
372.593, 25.332, 26.605, 25.809, 25.730, 25.889, 25.173, 4.1827, 
372.607, 24.615, 26.446, 26.048, 25.889, 25.650, 25.093, 4.1811, 
372.615, 25.093, 26.446, 26.128, 26.048, 25.809, 25.093, 4.1795, 
372.624, 25.013, 26.366, 25.889, 25.969, 25.809, 25.013, 4.1811, 
372.632, 25.093, 26.366, 25.969, 26.048, 25.889, 25.013, 4.1827, 
372.640, 25.013, 26.366, 25.889, 26.207, 26.207, 25.173, 4.1779, 
372.649, 24.934, 26.287, 25.730, 25.969, 25.650, 25.173, 4.1763, 
372.657, 25.013, 26.207, 26.128, 25.889, 25.650, 25.093, 4.1779, 
372.665, 25.252, 26.366, 25.809, 25.969, 25.809, 25.173, 4.1763, 
372.679, 25.252, 26.287, 25.969, 25.730, 25.650, 25.093, 4.1763, 
372.688, 25.013, 26.366, 25.889, 26.207, 26.207, 25.093, 4.1763, 
372.696, 25.411, 26.526, 26.048, 26.366, 25.730, 25.093, 4.1747, 
372.704, 25.332, 26.526, 25.889, 26.207, 25.809, 25.093, 4.1747, 
372.713, 25.093, 26.685, 25.969, 25.889, 25.650, 25.252, 4.1811, 
372.721, 25.332, 26.764, 25.969, 26.048, 25.730, 25.093, 4.1763, 
372.729, 25.173, 26.446, 26.048, 26.048, 25.809, 25.013, 4.1747, 
372.738, 25.093, 26.446, 26.048, 25.969, 25.730, 25.411, 4.1779, 
372.752, 24.854, 26.366, 26.048, 25.889, 25.650, 25.093, 4.1843, 
372.760, 24.854, 26.446, 25.809, 26.128, 26.207, 25.093, 4.1715, 
372.768, 25.252, 26.764, 25.969, 26.128, 25.969, 25.093, 4.1795, 
372.777, 25.013, 26.446, 25.730, 26.128, 25.571, 25.013, 4.1779, 
372.785, 25.013, 26.366, 25.809, 26.048, 26.048, 25.173, 4.1795, 
372.793, 25.332, 26.287, 25.809, 25.969, 25.571, 25.252, 4.1763, 
372.802, 25.013, 26.366, 25.889, 25.969, 25.969, 25.093, 4.1843, 
372.816, 24.854, 26.446, 25.809, 25.969, 25.969, 25.252, 4.1763, 
372.824, 24.934, 26.446, 25.730, 25.969, 25.889, 25.411, 4.1795, 
372.832, 25.093, 26.287, 26.366, 25.969, 26.128, 25.093, 4.1763, 
372.841, 25.013, 26.446, 25.969, 25.969, 25.730, 25.332, 4.1795, 
372.849, 25.173, 26.366, 25.889, 25.809, 26.287, 25.173, 4.1747, 
372.857, 25.093, 26.526, 25.809, 25.889, 25.730, 25.013, 4.1763, 
372.866, 24.854, 26.526, 26.128, 26.287, 25.650, 25.013, 4.1811, 
372.874, 25.173, 26.446, 25.889, 25.969, 25.889, 25.093, 4.1763, 
372.888, 25.013, 26.685, 26.287, 26.048, 26.128, 25.332, 4.1763, 
372.896, 25.252, 26.685, 25.889, 26.128, 25.571, 25.332, 4.1731, 
372.905, 25.093, 26.605, 25.889, 26.048, 25.571, 25.013, 4.1795, 
372.913, 24.934, 26.207, 26.048, 25.969, 25.650, 25.093, 4.1795, 
372.921, 24.934, 26.207, 25.889, 25.889, 25.889, 25.252, 4.1779, 
372.930, 25.252, 26.287, 25.889, 26.128, 25.650, 25.173, 4.1731, 
372.938, 25.093, 26.366, 26.128, 26.526, 25.809, 25.013, 4.1763, 
372.946, 25.173, 26.366, 25.969, 25.969, 25.730, 25.093, 4.1811, 
372.960, 24.854, 26.366, 25.809, 25.889, 25.730, 25.252, 4.1763, 
372.969, 25.332, 26.605, 25.809, 25.889, 25.730, 25.173, 4.1795, 
372.977, 25.332, 26.366, 26.844, 26.048, 25.889, 25.173, 4.1763, 
372.985, 25.013, 26.446, 26.048, 26.128, 25.809, 25.173, 4.1779, 
372.994, 24.934, 26.287, 25.969, 25.969, 25.809, 25.332, 4.1827, 
373.002, 25.013, 26.287, 26.048, 26.048, 25.969, 25.173, 4.1779, 
373.010, 25.013, 26.526, 25.889, 25.889, 25.889, 24.775, 4.1763, 
373.024, 25.093, 26.844, 25.809, 26.048, 25.650, 25.491, 4.1795, 
373.033, 25.013, 26.605, 25.809, 26.287, 25.969, 25.093, 4.1763, 
373.041, 25.013, 26.366, 26.048, 25.889, 25.491, 25.650, 4.1795, 
373.049, 25.252, 26.526, 25.730, 26.048, 25.571, 25.173, 4.1747, 
373.058, 25.093, 26.366, 25.809, 25.969, 25.730, 24.934, 4.1779, 
373.066, 25.173, 26.526, 26.287, 25.969, 25.889, 25.013, 4.1763, 
373.074, 25.252, 26.366, 25.571, 25.969, 25.809, 25.013, 4.1731, 
373.083, 25.252, 26.685, 26.048, 26.366, 25.809, 24.934, 4.1747, 
373.097, 24.934, 26.287, 25.889, 26.128, 25.730, 25.252, 4.1747, 
373.123, 24.854, 26.605, 25.969, 26.048, 26.446, 25.013, 4.1779, 
373.135, 25.093, 26.446, 25.809, 25.809, 25.889, 24.854, 4.1811, 
373.144, 24.854, 26.446, 25.889, 25.889, 25.809, 24.934, 4.1811, 
373.152, 25.411, 26.446, 26.048, 26.048, 26.048, 25.173, 4.1747, 
373.160, 24.934, 26.446, 25.889, 26.048, 25.889, 24.854, 4.1731, 
373.169, 25.013, 26.446, 25.809, 26.128, 25.889, 25.332, 4.1763, 
373.177, 25.173, 26.366, 25.650, 26.048, 25.809, 25.252, 4.1811, 
373.191, 24.854, 26.366, 25.809, 25.969, 25.411, 25.093, 4.1747, 
373.200, 25.650, 26.446, 25.889, 25.889, 25.889, 25.332, 4.1779, 
373.208, 25.013, 26.605, 25.809, 26.048, 26.366, 25.173, 4.1763, 
373.216, 25.252, 26.366, 25.809, 26.287, 25.809, 25.252, 4.1795, 
373.225, 25.093, 26.366, 25.809, 26.128, 25.889, 25.332, 4.1827, 
373.233, 25.013, 26.366, 25.809, 25.969, 25.809, 25.411, 4.1795, 
373.241, 25.173, 26.366, 25.969, 26.128, 25.650, 25.173, 4.1795, 
373.257, 25.013, 26.526, 25.889, 26.287, 25.889, 25.332, 4.1795, 
373.266, 25.013, 26.605, 26.048, 25.969, 25.650, 25.173, 4.1795, 
373.274, 25.013, 26.287, 25.730, 26.048, 25.491, 25.173, 4.1811, 
373.282, 25.013, 26.366, 25.809, 26.048, 25.809, 24.934, 4.1795, 
373.291, 25.173, 26.526, 25.969, 25.809, 25.889, 25.093, 4.1859, 
373.299, 25.013, 26.446, 25.969, 26.128, 25.571, 25.252, 4.1763, 
373.307, 24.854, 26.526, 26.048, 25.969, 25.650, 25.332, 4.1795, 
373.316, 25.173, 26.366, 26.048, 25.969, 26.287, 25.252, 4.1843, 
373.330, 25.730, 26.366, 25.730, 25.889, 25.730, 25.173, 4.1811, 
373.338, 25.093, 26.287, 25.730, 26.207, 25.809, 24.934, 4.1763, 
373.346, 25.093, 26.764, 25.889, 25.809, 25.809, 25.173, 4.1731, 
373.355, 24.775, 26.366, 25.969, 25.969, 25.809, 25.093, 4.1811, 
373.363, 25.093, 26.366, 25.889, 26.048, 25.730, 25.093, 4.1859, 
373.371, 25.093, 26.207, 25.969, 26.128, 25.889, 25.093, 4.1763, 
373.380, 25.173, 26.446, 26.048, 26.048, 25.889, 25.093, 4.1747, 
373.394, 24.775, 26.446, 25.730, 25.889, 25.809, 25.013, 4.1795, 
373.402, 25.252, 26.128, 25.650, 25.969, 25.969, 25.093, 4.1763, 
373.410, 25.411, 26.526, 25.889, 25.889, 25.969, 25.332, 4.1795, 
373.419, 24.934, 26.526, 25.969, 25.969, 25.889, 25.173, 4.1763, 
373.427, 25.013, 26.526, 25.809, 25.969, 25.809, 25.173, 4.1747, 
373.435, 25.013, 26.685, 25.969, 26.287, 25.969, 25.093, 4.1811, 
373.444, 25.173, 26.526, 25.730, 25.809, 25.730, 25.013, 4.1843, 
373.452, 25.013, 26.526, 25.730, 26.128, 25.889, 25.332, 4.1731, 
373.466, 25.173, 26.446, 25.809, 26.207, 25.730, 25.252, 4.1795, 
373.474, 25.013, 27.003, 25.730, 26.048, 25.491, 25.173, 4.1811, 
373.483, 25.571, 26.207, 26.048, 26.128, 25.571, 25.013, 4.1763, 
373.491, 25.252, 26.366, 25.809, 26.207, 25.809, 25.252, 4.1731, 
373.499, 24.934, 26.128, 25.889, 26.048, 25.889, 25.013, 4.1763, 
373.508, 25.332, 26.526, 25.889, 26.287, 26.128, 24.934, 4.1747, 
373.516, 25.332, 26.366, 25.889, 26.128, 26.048, 25.332, 4.1827, 
373.524, 25.013, 26.526, 25.730, 25.889, 25.730, 25.252, 4.1779, 
373.538, 25.013, 26.685, 26.128, 25.889, 25.491, 25.252, 4.1779, 
373.547, 25.013, 26.526, 25.809, 26.048, 25.809, 25.411, 4.1763, 
373.555, 25.173, 26.366, 26.128, 25.969, 25.730, 24.934, 4.1795, 
373.563, 25.173, 26.526, 25.889, 25.809, 25.969, 25.173, 4.1906, 
373.572, 25.173, 26.685, 25.969, 25.969, 25.730, 24.934, 4.1763, 
373.580, 25.093, 26.526, 25.889, 25.809, 25.650, 25.013, 4.1779, 
373.588, 25.173, 26.446, 25.889, 25.889, 25.809, 25.013, 4.1779, 
373.602, 24.775, 26.366, 25.809, 25.809, 25.730, 25.013, 4.1779, 
373.610, 25.013, 26.207, 25.969, 25.889, 25.889, 25.173, 4.1747, 
373.619, 25.173, 26.526, 25.969, 25.969, 25.969, 25.411, 4.1795, 
373.627, 25.013, 26.685, 26.048, 25.969, 25.809, 25.173, 4.1827, 
373.636, 25.252, 26.207, 25.889, 25.889, 25.730, 24.775, 4.1763, 
373.644, 25.173, 26.446, 26.128, 25.889, 25.809, 25.173, 4.1811, 
373.652, 25.013, 26.526, 25.969, 25.889, 26.128, 25.173, 4.1747, 
373.661, 24.934, 26.526, 25.889, 26.207, 26.048, 25.332, 4.1763, 
373.674, 25.252, 26.605, 25.809, 26.048, 25.809, 25.093, 4.1795, 
373.683, 25.093, 26.526, 26.048, 26.048, 25.730, 25.173, 4.1779, 
373.691, 24.934, 26.287, 25.889, 26.128, 25.809, 25.411, 4.1811, 
373.699, 25.013, 26.446, 25.969, 25.889, 25.889, 25.252, 4.1779, 
373.708, 25.093, 26.446, 26.048, 25.889, 25.650, 25.173, 4.1795, 
373.716, 25.411, 26.605, 26.048, 25.730, 25.730, 25.252, 4.1763, 
373.724, 25.332, 26.446, 25.730, 26.128, 25.650, 25.093, 4.1747, 
373.732, 25.093, 26.685, 26.128, 25.650, 25.730, 25.332, 4.1843, 
373.746, 25.411, 26.685, 25.969, 25.969, 25.571, 25.332, 4.1779, 
373.755, 25.491, 26.764, 25.969, 25.969, 25.809, 25.173, 4.1779, 
373.763, 25.173, 26.366, 25.969, 26.048, 25.969, 25.013, 4.1779, 
373.771, 25.093, 26.446, 25.889, 25.809, 25.730, 25.252, 4.1763, 
373.780, 25.093, 26.685, 25.809, 26.048, 25.730, 25.252, 4.1779, 
373.788, 25.411, 26.764, 25.889, 25.889, 25.730, 24.854, 4.1779, 
373.796, 25.252, 26.685, 25.809, 26.128, 25.969, 25.093, 4.1795, 
373.810, 25.013, 26.526, 25.889, 25.809, 25.571, 25.093, 4.1779, 
373.819, 25.093, 26.526, 25.889, 26.048, 25.969, 25.252, 4.1795, 
373.827, 25.013, 26.366, 26.128, 25.969, 25.969, 25.252, 4.1763, 
373.835, 24.854, 26.526, 25.809, 26.048, 25.650, 25.093, 4.1779, 
373.844, 25.173, 26.446, 26.048, 25.969, 25.809, 25.013, 4.1779, 
373.852, 25.173, 26.366, 26.048, 26.287, 25.969, 25.491, 4.1731, 
373.860, 25.013, 26.366, 25.730, 26.048, 25.809, 25.252, 4.1763, 
373.869, 25.173, 26.446, 25.889, 25.969, 25.650, 25.173, 4.1779, 
373.883, 25.013, 26.605, 25.809, 26.128, 25.571, 25.173, 4.1747, 
373.891, 25.093, 26.446, 25.809, 25.889, 25.650, 25.252, 4.1779, 
373.899, 25.252, 26.446, 25.730, 26.128, 25.730, 25.093, 4.1795, 
373.908, 25.093, 26.446, 26.048, 25.809, 25.491, 25.173, 4.1795, 
373.916, 25.173, 26.526, 25.889, 26.048, 25.969, 25.093, 4.1779, 
373.924, 25.093, 26.844, 25.969, 25.969, 25.889, 25.013, 4.1795, 
373.933, 25.173, 26.526, 25.730, 26.048, 25.571, 25.093, 4.1795, 
373.941, 25.411, 26.526, 25.889, 25.969, 25.969, 25.013, 4.1795, 
373.955, 24.934, 26.446, 25.889, 25.730, 25.730, 25.173, 4.1795, 
373.963, 25.013, 26.287, 25.889, 25.889, 25.650, 25.093, 4.1779, 
373.972, 25.093, 26.446, 26.048, 26.048, 25.650, 25.093, 4.1859, 
373.980, 25.013, 26.446, 25.889, 25.889, 25.889, 25.093, 4.1747, 
373.988, 25.173, 26.366, 25.809, 26.366, 25.809, 25.411, 4.1779, 
373.997, 25.173, 26.526, 25.969, 25.969, 25.730, 25.332, 4.1779, 
374.005, 25.013, 26.287, 25.969, 26.048, 25.650, 25.173, 4.1715, 
374.019, 25.252, 26.605, 26.048, 26.287, 25.809, 25.332, 4.1731, 
374.027, 25.093, 26.526, 26.128, 26.128, 25.730, 25.173, 4.1731, 
374.036, 25.093, 26.446, 26.128, 26.207, 25.889, 25.013, 4.1811, 
374.044, 24.934, 26.446, 26.048, 26.048, 25.889, 25.252, 4.1763, 
374.052, 25.093, 26.446, 25.889, 26.128, 25.571, 25.173, 4.1763, 
374.061, 25.650, 26.605, 25.969, 25.889, 25.889, 25.013, 4.1795, 
374.069, 24.854, 26.446, 25.889, 26.207, 25.809, 25.252, 4.1890, 
374.077, 25.013, 26.685, 25.809, 26.128, 26.048, 25.173, 4.1763, 
374.091, 24.775, 26.446, 26.128, 26.048, 25.889, 24.934, 4.1747, 
374.100, 25.013, 26.287, 25.969, 25.809, 25.889, 25.013, 4.1795, 
374.108, 24.934, 26.526, 25.969, 26.128, 26.048, 25.093, 4.1747, 
374.116, 25.252, 26.526, 26.605, 26.207, 25.571, 25.173, 4.1779, 
374.125, 24.775, 26.287, 25.889, 26.048, 25.730, 25.173, 4.1827, 
374.133, 24.934, 26.526, 25.969, 26.128, 25.809, 25.013, 4.1779, 
374.141, 25.173, 26.526, 25.809, 25.889, 25.809, 25.093, 4.1747, 
374.150, 24.934, 26.446, 25.969, 26.048, 25.730, 24.934, 4.1843, 
374.164, 25.013, 26.526, 25.889, 26.048, 26.048, 25.013, 4.1779, 
374.172, 25.173, 26.526, 26.287, 26.048, 25.571, 25.173, 4.1731, 
374.180, 25.093, 26.287, 26.048, 25.969, 25.809, 25.013, 4.1779, 
374.189, 24.854, 26.446, 26.048, 26.048, 25.969, 25.173, 4.1763, 
374.197, 25.173, 26.446, 26.048, 26.048, 25.650, 25.013, 4.1731, 
374.205, 25.252, 26.605, 26.207, 25.969, 25.730, 25.093, 4.1811, 
374.214, 24.934, 26.446, 25.730, 25.969, 25.809, 25.173, 4.1763, 
374.228, 24.854, 26.366, 25.809, 26.207, 25.730, 25.411, 4.1811, 
374.236, 25.173, 26.366, 26.128, 26.048, 25.809, 25.173, 4.1779, 
374.244, 24.934, 26.526, 25.969, 26.048, 25.571, 25.173, 4.1779, 
374.253, 25.093, 26.685, 26.207, 26.048, 25.730, 25.332, 4.1747, 
374.261, 24.695, 26.685, 25.889, 26.048, 25.889, 25.332, 4.1843, 
374.269, 25.173, 26.526, 25.730, 26.048, 25.650, 25.173, 4.1763, 
374.278, 25.013, 26.605, 25.809, 25.889, 25.809, 25.411, 4.1811, 
374.286, 25.093, 26.526, 25.730, 26.048, 25.969, 25.252, 4.1763, 
374.300, 25.332, 26.366, 25.650, 26.048, 25.889, 25.093, 4.1667, 
374.308, 25.093, 26.446, 25.969, 25.650, 25.809, 25.173, 4.1763, 
374.316, 25.332, 26.526, 26.048, 26.207, 25.730, 25.411, 4.1763, 
374.325, 25.093, 26.446, 25.730, 25.809, 25.809, 25.252, 4.1827, 
374.333, 25.173, 26.685, 26.048, 25.969, 25.730, 25.173, 4.1747, 
374.341, 25.093, 26.287, 25.969, 26.446, 25.889, 25.173, 4.1779, 
374.350, 25.173, 26.446, 26.048, 25.889, 25.809, 25.013, 4.1747, 
374.364, 24.695, 26.287, 25.969, 26.048, 25.650, 25.093, 4.1795, 
374.372, 24.934, 26.366, 25.969, 25.889, 25.809, 25.252, 4.1763, 
374.380, 25.252, 26.605, 25.969, 26.128, 25.809, 25.093, 4.1763, 
374.389, 25.013, 26.764, 25.969, 25.809, 25.650, 25.252, 4.1747, 
374.397, 25.093, 26.605, 25.809, 26.128, 25.809, 25.173, 4.1811, 
374.405, 25.093, 26.526, 25.969, 25.889, 25.650, 25.013, 4.1763, 
374.414, 25.013, 26.446, 25.969, 26.128, 25.650, 25.332, 4.1731, 
374.422, 25.013, 26.605, 25.889, 26.048, 25.730, 24.934, 4.1843, 
374.436, 24.775, 26.366, 26.048, 25.889, 25.650, 25.252, 4.1779, 
374.444, 24.934, 26.446, 25.889, 25.889, 25.730, 25.013, 4.1795, 
374.453, 25.093, 26.526, 25.969, 25.650, 25.809, 25.491, 4.1779, 
374.461, 25.173, 26.287, 26.048, 25.889, 25.650, 25.411, 4.1811, 
374.469, 25.013, 26.446, 25.809, 26.048, 25.730, 25.252, 4.1795, 
374.478, 25.173, 26.366, 25.809, 25.969, 25.809, 25.013, 4.1747, 
374.486, 24.854, 26.526, 25.889, 26.048, 25.730, 25.173, 4.1779, 
374.494, 25.252, 26.366, 25.889, 25.969, 25.809, 25.332, 4.1779, 
374.508, 25.093, 26.446, 25.571, 26.048, 25.809, 25.173, 4.1843, 
374.517, 25.093, 26.924, 25.969, 26.048, 25.809, 25.332, 4.1779, 
374.525, 25.093, 26.446, 25.969, 26.128, 25.650, 25.013, 4.1811, 
374.533, 25.093, 26.366, 25.809, 26.048, 25.650, 24.854, 4.1747, 
374.542, 25.093, 26.366, 25.889, 25.889, 25.730, 25.173, 4.1779, 
374.550, 25.173, 26.287, 26.048, 25.889, 25.730, 25.173, 4.1763, 
374.558, 24.934, 26.446, 25.969, 26.048, 25.730, 25.173, 4.1843, 
374.572, 25.013, 26.605, 25.889, 26.048, 25.730, 25.013, 4.1811, 
374.581, 25.093, 26.526, 25.889, 25.969, 25.809, 25.252, 4.1763, 
374.589, 25.252, 26.366, 25.889, 25.969, 25.650, 25.013, 4.1827, 
374.597, 25.093, 26.207, 25.730, 25.730, 25.730, 25.093, 4.1779, 
374.606, 25.093, 26.366, 25.969, 26.287, 25.650, 25.173, 4.1795, 
374.614, 25.332, 26.446, 26.128, 26.287, 25.730, 25.173, 4.1827, 
374.622, 25.093, 26.287, 25.889, 26.128, 25.889, 24.934, 4.1779, 
374.631, 25.093, 26.526, 26.048, 26.048, 25.730, 25.173, 4.1795, 
374.645, 24.854, 26.526, 25.571, 26.048, 25.809, 25.332, 4.1763, 
374.653, 25.013, 26.366, 25.969, 25.969, 26.366, 25.093, 4.1795, 
374.661, 25.332, 26.605, 25.809, 26.128, 25.730, 25.332, 4.1747, 
374.670, 25.093, 26.526, 25.889, 26.048, 26.287, 25.252, 4.1763, 
374.678, 25.013, 26.526, 25.969, 26.048, 26.048, 25.252, 4.1763, 
374.686, 25.093, 26.446, 25.969, 26.048, 25.809, 25.173, 4.1763, 
374.695, 24.775, 26.446, 25.809, 26.048, 25.730, 25.013, 4.1731, 
374.703, 25.173, 26.366, 25.889, 25.809, 25.730, 25.013, 4.1827, 
374.717, 25.013, 26.446, 25.889, 25.889, 25.889, 25.411, 4.1747, 
374.725, 25.252, 26.605, 26.048, 26.128, 25.571, 25.411, 4.1811, 
374.733, 25.093, 26.446, 25.889, 26.128, 26.048, 25.173, 4.1795, 
374.742, 25.173, 26.446, 25.969, 26.207, 25.889, 25.093, 4.1715, 
374.750, 24.934, 26.446, 26.048, 26.128, 25.650, 25.252, 4.1795, 
374.758, 25.093, 26.446, 25.969, 25.889, 25.889, 25.252, 4.1779, 
374.767, 25.332, 26.366, 25.889, 25.889, 25.650, 25.252, 4.1811, 
374.780, 25.093, 26.526, 25.730, 26.287, 25.809, 25.093, 4.1811, 
